"ID","TL","Depth","mean.Rug","ID.chapter","Site","life_stage","Species","Record","Habitat","wi"
95,1.8,1.5,1.287,160,3,"recruits","amboinensis",95,"Algae",0
95,1.8,1.5,1.287,160,3,"recruits","amboinensis",95,"Soft.cor",0.150281995661605
95,1.8,1.5,1.287,160,3,"recruits","amboinensis",95,"Cbranching",0.412380952380952
95,1.8,1.5,1.287,160,3,"recruits","amboinensis",95,"Fbranching",0.982695035460993
95,1.8,1.5,1.287,160,3,"recruits","amboinensis",95,"Mcoral",0
95,1.8,1.5,1.287,160,3,"recruits","amboinensis",95,"Rubble",2.02404006677796
96,2,2.3,1.467,162,2,"recruits","chrysurus",96,"Pavement",0.704415372035977
96,2,2.3,1.467,162,2,"recruits","chrysurus",96,"Sand",1.2818818380744
96,2,2.3,1.467,162,2,"recruits","chrysurus",96,"Algae",0
96,2,2.3,1.467,162,2,"recruits","chrysurus",96,"Soft.cor",0.535647668393782
96,2,2.3,1.467,162,2,"recruits","chrysurus",96,"Cbranching",0
96,2,2.3,1.467,162,2,"recruits","chrysurus",96,"Fbranching",0
96,2,2.3,1.467,162,2,"recruits","chrysurus",96,"Mcoral",0
96,2,2.3,1.467,162,2,"recruits","chrysurus",96,"Rubble",3.06450090744102
97,1.9,2.3,1.287,163,2,"recruits","chrysurus",97,"Pavement",0.394472608340147
97,1.9,2.3,1.287,163,2,"recruits","chrysurus",97,"Sand",1.96052516411379
97,1.9,2.3,1.287,163,2,"recruits","chrysurus",97,"Algae",0
97,1.9,2.3,1.287,163,2,"recruits","chrysurus",97,"Soft.cor",0.119032815198618
97,1.9,2.3,1.287,163,2,"recruits","chrysurus",97,"Cbranching",0
97,1.9,2.3,1.287,163,2,"recruits","chrysurus",97,"Fbranching",0
97,1.9,2.3,1.287,163,2,"recruits","chrysurus",97,"Mcoral",0
97,1.9,2.3,1.287,163,2,"recruits","chrysurus",97,"Rubble",3.62736842105263
98,2,3.2,2,165,2,"recruits","amboinensis",98,"Pavement",0.338119378577269
98,2,3.2,2,165,2,"recruits","amboinensis",98,"Sand",1.96052516411379
98,2,3.2,2,165,2,"recruits","amboinensis",98,"Algae",0
98,2,3.2,2,165,2,"recruits","amboinensis",98,"Soft.cor",0.238065630397237
98,2,3.2,2,165,2,"recruits","amboinensis",98,"Cbranching",0
98,2,3.2,2,165,2,"recruits","amboinensis",98,"Fbranching",3.19496688741722
98,2,3.2,2,165,2,"recruits","amboinensis",98,"Mcoral",4.32210169491525
98,2,3.2,2,165,2,"recruits","amboinensis",98,"Rubble",0.25016333938294
99,1.6,3.2,1.78,166,2,"recruits","amboinensis",99,"Pavement",0.479002452984464
99,1.6,3.2,1.78,166,2,"recruits","amboinensis",99,"Sand",3.69483588621444
99,1.6,3.2,1.78,166,2,"recruits","amboinensis",99,"Algae",0
99,1.6,3.2,1.78,166,2,"recruits","amboinensis",99,"Soft.cor",0.476131260794473
99,1.6,3.2,1.78,166,2,"recruits","amboinensis",99,"Cbranching",0
99,1.6,3.2,1.78,166,2,"recruits","amboinensis",99,"Fbranching",0.228211920529801
99,1.6,3.2,1.78,166,2,"recruits","amboinensis",99,"Mcoral",2.33627118644068
99,1.6,3.2,1.78,166,2,"recruits","amboinensis",99,"Rubble",0.312704174228675
100,2,2.1,1.687,169,2,"recruits","chrysurus",100,"Pavement",0.788945216680294
100,2,2.1,1.687,169,2,"recruits","chrysurus",100,"Sand",1.35728665207877
100,2,2.1,1.687,169,2,"recruits","chrysurus",100,"Algae",0.403040935672515
100,2,2.1,1.687,169,2,"recruits","chrysurus",100,"Soft.cor",0.535647668393782
100,2,2.1,1.687,169,2,"recruits","chrysurus",100,"Cbranching",0
100,2,2.1,1.687,169,2,"recruits","chrysurus",100,"Fbranching",2.05390728476821
100,2,2.1,1.687,169,2,"recruits","chrysurus",100,"Mcoral",0.700881355932203
100,2,2.1,1.687,169,2,"recruits","chrysurus",100,"Rubble",1.56352087114338
101,1.9,2.1,1.467,170,2,"recruits","chrysurus",101,"Pavement",0.732591986917416
101,1.9,2.1,1.467,170,2,"recruits","chrysurus",101,"Sand",1.20647702407002
101,1.9,2.1,1.467,170,2,"recruits","chrysurus",101,"Algae",0
101,1.9,2.1,1.467,170,2,"recruits","chrysurus",101,"Soft.cor",1.66645941278066
101,1.9,2.1,1.467,170,2,"recruits","chrysurus",101,"Cbranching",1.81368421052632
101,1.9,2.1,1.467,170,2,"recruits","chrysurus",101,"Fbranching",2.73854304635762
101,1.9,2.1,1.467,170,2,"recruits","chrysurus",101,"Mcoral",0.58406779661017
101,1.9,2.1,1.467,170,2,"recruits","chrysurus",101,"Rubble",0.562867513611615
102,1.6,3.4,1.82,171,2,"recruits","amboinensis",102,"Pavement",0.676238757154538
102,1.6,3.4,1.82,171,2,"recruits","amboinensis",102,"Sand",1.2818818380744
102,1.6,3.4,1.82,171,2,"recruits","amboinensis",102,"Algae",1.4106432748538
102,1.6,3.4,1.82,171,2,"recruits","amboinensis",102,"Soft.cor",1.42839378238342
102,1.6,3.4,1.82,171,2,"recruits","amboinensis",102,"Cbranching",0
102,1.6,3.4,1.82,171,2,"recruits","amboinensis",102,"Fbranching",2.51033112582781
102,1.6,3.4,1.82,171,2,"recruits","amboinensis",102,"Mcoral",1.86901694915254
102,1.6,3.4,1.82,171,2,"recruits","amboinensis",102,"Rubble",0.062540834845735
103,1.7,3.4,1.82,172,2,"recruits","amboinensis",103,"Pavement",0.676238757154538
103,1.7,3.4,1.82,172,2,"recruits","amboinensis",103,"Sand",1.2818818380744
103,1.7,3.4,1.82,172,2,"recruits","amboinensis",103,"Algae",1.4106432748538
103,1.7,3.4,1.82,172,2,"recruits","amboinensis",103,"Soft.cor",1.42839378238342
103,1.7,3.4,1.82,172,2,"recruits","amboinensis",103,"Cbranching",0
103,1.7,3.4,1.82,172,2,"recruits","amboinensis",103,"Fbranching",2.51033112582781
103,1.7,3.4,1.82,172,2,"recruits","amboinensis",103,"Mcoral",1.86901694915254
103,1.7,3.4,1.82,172,2,"recruits","amboinensis",103,"Rubble",0.062540834845735
104,1.6,3.6,2.62,173,3,"recruits","moluccensis",104,"Pavement",0.335767366720517
104,1.6,3.6,2.62,173,3,"recruits","moluccensis",104,"Sand",2.78979865771812
104,1.6,3.6,2.62,173,3,"recruits","moluccensis",104,"Algae",0
104,1.6,3.6,2.62,173,3,"recruits","moluccensis",104,"Soft.cor",0.225422993492408
104,1.6,3.6,2.62,173,3,"recruits","moluccensis",104,"Cbranching",0
104,1.6,3.6,2.62,173,3,"recruits","moluccensis",104,"Fbranching",1.71971631205674
104,1.6,3.6,2.62,173,3,"recruits","moluccensis",104,"Mcoral",3.53269121813031
104,1.6,3.6,2.62,173,3,"recruits","moluccensis",104,"Rubble",0.404808013355593
105,1.7,3.5,1.847,174,3,"recruits","moluccensis",105,"Pavement",0.251825525040388
105,1.7,3.5,1.847,174,3,"recruits","moluccensis",105,"Sand",0.813691275167785
105,1.7,3.5,1.847,174,3,"recruits","moluccensis",105,"Algae",0.46496644295302
105,1.7,3.5,1.847,174,3,"recruits","moluccensis",105,"Soft.cor",3.08078091106291
105,1.7,3.5,1.847,174,3,"recruits","moluccensis",105,"Cbranching",0
105,1.7,3.5,1.847,174,3,"recruits","moluccensis",105,"Fbranching",2.45673758865248
105,1.7,3.5,1.847,174,3,"recruits","moluccensis",105,"Mcoral",0.0981303116147309
105,1.7,3.5,1.847,174,3,"recruits","moluccensis",105,"Rubble",1.09876460767947
106,1.6,3.6,2.733,175,3,"recruits","amboinensis",106,"Pavement",0.279806138933764
106,1.6,3.6,2.733,175,3,"recruits","amboinensis",106,"Sand",3.48724832214765
106,1.6,3.6,2.733,175,3,"recruits","amboinensis",106,"Algae",0.23248322147651
106,1.6,3.6,2.733,175,3,"recruits","amboinensis",106,"Soft.cor",2.47965292841649
106,1.6,3.6,2.733,175,3,"recruits","amboinensis",106,"Cbranching",0
106,1.6,3.6,2.733,175,3,"recruits","amboinensis",106,"Fbranching",0
106,1.6,3.6,2.733,175,3,"recruits","amboinensis",106,"Mcoral",0.294390934844193
106,1.6,3.6,2.733,175,3,"recruits","amboinensis",106,"Rubble",1.33008347245409
107,1.7,1.6,3.933,176,3,"recruits","moluccensis",107,"Pavement",0.671534733441034
107,1.7,1.6,3.933,176,3,"recruits","moluccensis",107,"Sand",0.46496644295302
107,1.7,1.6,3.933,176,3,"recruits","moluccensis",107,"Algae",0.46496644295302
107,1.7,1.6,3.933,176,3,"recruits","moluccensis",107,"Soft.cor",0.525986984815618
107,1.7,1.6,3.933,176,3,"recruits","moluccensis",107,"Cbranching",3.29904761904762
107,1.7,1.6,3.933,176,3,"recruits","moluccensis",107,"Fbranching",0.491347517730496
107,1.7,1.6,3.933,176,3,"recruits","moluccensis",107,"Mcoral",2.06073654390935
107,1.7,1.6,3.933,176,3,"recruits","moluccensis",107,"Rubble",1.33008347245409
108,1.6,1.6,3.933,177,3,"recruits","moluccensis",108,"Pavement",0.671534733441034
108,1.6,1.6,3.933,177,3,"recruits","moluccensis",108,"Sand",0.46496644295302
108,1.6,1.6,3.933,177,3,"recruits","moluccensis",108,"Algae",0.46496644295302
108,1.6,1.6,3.933,177,3,"recruits","moluccensis",108,"Soft.cor",0.525986984815618
108,1.6,1.6,3.933,177,3,"recruits","moluccensis",108,"Cbranching",3.29904761904762
108,1.6,1.6,3.933,177,3,"recruits","moluccensis",108,"Fbranching",0.491347517730496
108,1.6,1.6,3.933,177,3,"recruits","moluccensis",108,"Mcoral",2.06073654390935
108,1.6,1.6,3.933,177,3,"recruits","moluccensis",108,"Rubble",1.33008347245409
109,1.8,3.4,1.84,179,3,"recruits","amboinensis",109,"Pavement",0.139903069466882
109,1.8,3.4,1.84,179,3,"recruits","amboinensis",109,"Sand",5.81208053691275
109,1.8,3.4,1.84,179,3,"recruits","amboinensis",109,"Algae",0.69744966442953
109,1.8,3.4,1.84,179,3,"recruits","amboinensis",109,"Soft.cor",1.20225596529284
109,1.8,3.4,1.84,179,3,"recruits","amboinensis",109,"Cbranching",0
109,1.8,3.4,1.84,179,3,"recruits","amboinensis",109,"Fbranching",1.96539007092199
109,1.8,3.4,1.84,179,3,"recruits","amboinensis",109,"Mcoral",0.686912181303116
109,1.8,3.4,1.84,179,3,"recruits","amboinensis",109,"Rubble",0.115659432387312
110,2.1,3.4,1.84,180,3,"recruits","amboinensis",110,"Pavement",0.139903069466882
110,2.1,3.4,1.84,180,3,"recruits","amboinensis",110,"Sand",5.81208053691275
110,2.1,3.4,1.84,180,3,"recruits","amboinensis",110,"Algae",0.69744966442953
110,2.1,3.4,1.84,180,3,"recruits","amboinensis",110,"Soft.cor",1.20225596529284
110,2.1,3.4,1.84,180,3,"recruits","amboinensis",110,"Cbranching",0
110,2.1,3.4,1.84,180,3,"recruits","amboinensis",110,"Fbranching",1.96539007092199
110,2.1,3.4,1.84,180,3,"recruits","amboinensis",110,"Mcoral",0.686912181303116
110,2.1,3.4,1.84,180,3,"recruits","amboinensis",110,"Rubble",0.115659432387312
111,1.7,3.3,2.813,181,3,"recruits","moluccensis",111,"Pavement",0.615573505654281
111,1.7,3.3,2.813,181,3,"recruits","moluccensis",111,"Sand",1.62738255033557
111,1.7,3.3,2.813,181,3,"recruits","moluccensis",111,"Algae",0.23248322147651
111,1.7,3.3,2.813,181,3,"recruits","moluccensis",111,"Soft.cor",0.901691973969631
111,1.7,3.3,2.813,181,3,"recruits","moluccensis",111,"Cbranching",0
111,1.7,3.3,2.813,181,3,"recruits","moluccensis",111,"Fbranching",1.59687943262411
111,1.7,3.3,2.813,181,3,"recruits","moluccensis",111,"Mcoral",2.8457790368272
111,1.7,3.3,2.813,181,3,"recruits","moluccensis",111,"Rubble",0.520467445742905
112,1.6,3.3,2.813,182,3,"recruits","moluccensis",112,"Pavement",0.615573505654281
112,1.6,3.3,2.813,182,3,"recruits","moluccensis",112,"Sand",1.62738255033557
112,1.6,3.3,2.813,182,3,"recruits","moluccensis",112,"Algae",0.23248322147651
112,1.6,3.3,2.813,182,3,"recruits","moluccensis",112,"Soft.cor",0.901691973969631
112,1.6,3.3,2.813,182,3,"recruits","moluccensis",112,"Cbranching",0
112,1.6,3.3,2.813,182,3,"recruits","moluccensis",112,"Fbranching",1.59687943262411
112,1.6,3.3,2.813,182,3,"recruits","moluccensis",112,"Mcoral",2.8457790368272
112,1.6,3.3,2.813,182,3,"recruits","moluccensis",112,"Rubble",0.520467445742905
113,1.8,1.1,2.033,187,3,"recruits","chrysurus",113,"Pavement",1.39903069466882
113,1.8,1.1,2.033,187,3,"recruits","chrysurus",113,"Sand",1.74362416107383
113,1.8,1.1,2.033,187,3,"recruits","chrysurus",113,"Algae",0.69744966442953
113,1.8,1.1,2.033,187,3,"recruits","chrysurus",113,"Soft.cor",0.450845986984816
113,1.8,1.1,2.033,187,3,"recruits","chrysurus",113,"Cbranching",0.412380952380952
113,1.8,1.1,2.033,187,3,"recruits","chrysurus",113,"Fbranching",0.368510638297872
113,1.8,1.1,2.033,187,3,"recruits","chrysurus",113,"Mcoral",0.490651558073654
113,1.8,1.1,2.033,187,3,"recruits","chrysurus",113,"Rubble",0.925275459098498
114,2.1,1.3,1.327,188,3,"recruits","chrysurus",114,"Pavement",1.23114701130856
114,2.1,1.3,1.327,188,3,"recruits","chrysurus",114,"Sand",3.60348993288591
114,2.1,1.3,1.327,188,3,"recruits","chrysurus",114,"Algae",0.23248322147651
114,2.1,1.3,1.327,188,3,"recruits","chrysurus",114,"Soft.cor",0
114,2.1,1.3,1.327,188,3,"recruits","chrysurus",114,"Cbranching",0
114,2.1,1.3,1.327,188,3,"recruits","chrysurus",114,"Fbranching",0
114,2.1,1.3,1.327,188,3,"recruits","chrysurus",114,"Mcoral",0.294390934844193
114,2.1,1.3,1.327,188,3,"recruits","chrysurus",114,"Rubble",1.21442404006678
115,2,1.2,1.247,189,3,"recruits","chrysurus",115,"Pavement",1.17518578352181
115,2,1.2,1.247,189,3,"recruits","chrysurus",115,"Sand",1.27865771812081
115,2,1.2,1.247,189,3,"recruits","chrysurus",115,"Algae",0.46496644295302
115,2,1.2,1.247,189,3,"recruits","chrysurus",115,"Soft.cor",0.525986984815618
115,2,1.2,1.247,189,3,"recruits","chrysurus",115,"Cbranching",0
115,2,1.2,1.247,189,3,"recruits","chrysurus",115,"Fbranching",0.491347517730496
115,2,1.2,1.247,189,3,"recruits","chrysurus",115,"Mcoral",0.294390934844193
115,2,1.2,1.247,189,3,"recruits","chrysurus",115,"Rubble",1.79272120200334
116,1.6,1.8,2.853,193,3,"recruits","moluccensis",116,"Pavement",0.895379644588045
116,1.6,1.8,2.853,193,3,"recruits","moluccensis",116,"Sand",0.23248322147651
116,1.6,1.8,2.853,193,3,"recruits","moluccensis",116,"Algae",0
116,1.6,1.8,2.853,193,3,"recruits","moluccensis",116,"Soft.cor",0
116,1.6,1.8,2.853,193,3,"recruits","moluccensis",116,"Cbranching",0
116,1.6,1.8,2.853,193,3,"recruits","moluccensis",116,"Fbranching",1.96539007092199
116,1.6,1.8,2.853,193,3,"recruits","moluccensis",116,"Mcoral",4.21960339943343
116,1.6,1.8,2.853,193,3,"recruits","moluccensis",116,"Rubble",0.404808013355593
117,1.7,1.8,2.853,194,3,"recruits","moluccensis",117,"Pavement",0.895379644588045
117,1.7,1.8,2.853,194,3,"recruits","moluccensis",117,"Sand",0.23248322147651
117,1.7,1.8,2.853,194,3,"recruits","moluccensis",117,"Algae",0
117,1.7,1.8,2.853,194,3,"recruits","moluccensis",117,"Soft.cor",0
117,1.7,1.8,2.853,194,3,"recruits","moluccensis",117,"Cbranching",0
117,1.7,1.8,2.853,194,3,"recruits","moluccensis",117,"Fbranching",1.96539007092199
117,1.7,1.8,2.853,194,3,"recruits","moluccensis",117,"Mcoral",4.21960339943343
117,1.7,1.8,2.853,194,3,"recruits","moluccensis",117,"Rubble",0.404808013355593
118,1.7,3.3,1.353,196,2,"recruits","amboinensis",118,"Pavement",0.986181520850368
118,1.7,3.3,1.353,196,2,"recruits","amboinensis",118,"Sand",2.26214442013129
118,1.7,3.3,1.353,196,2,"recruits","amboinensis",118,"Algae",0.604561403508772
118,1.7,3.3,1.353,196,2,"recruits","amboinensis",118,"Soft.cor",0.476131260794473
118,1.7,3.3,1.353,196,2,"recruits","amboinensis",118,"Cbranching",0
118,1.7,3.3,1.353,196,2,"recruits","amboinensis",118,"Fbranching",0.912847682119205
118,1.7,3.3,1.353,196,2,"recruits","amboinensis",118,"Mcoral",0.350440677966102
118,1.7,3.3,1.353,196,2,"recruits","amboinensis",118,"Rubble",0.813030852994555
119,1.8,3.2,1.413,197,2,"recruits","amboinensis",119,"Pavement",0.422649223221586
119,1.8,3.2,1.413,197,2,"recruits","amboinensis",119,"Sand",4.22266958424508
119,1.8,3.2,1.413,197,2,"recruits","amboinensis",119,"Algae",0
119,1.8,3.2,1.413,197,2,"recruits","amboinensis",119,"Soft.cor",0.119032815198618
119,1.8,3.2,1.413,197,2,"recruits","amboinensis",119,"Cbranching",0
119,1.8,3.2,1.413,197,2,"recruits","amboinensis",119,"Fbranching",0
119,1.8,3.2,1.413,197,2,"recruits","amboinensis",119,"Mcoral",0
119,1.8,3.2,1.413,197,2,"recruits","amboinensis",119,"Rubble",1.68860254083485
120,1.7,2.5,1.28,199,2,"recruits","chrysurus",120,"Pavement",0.873475061324612
120,1.7,2.5,1.28,199,2,"recruits","chrysurus",120,"Sand",2.26214442013129
120,1.7,2.5,1.28,199,2,"recruits","chrysurus",120,"Algae",0.403040935672515
120,1.7,2.5,1.28,199,2,"recruits","chrysurus",120,"Soft.cor",0.119032815198618
120,1.7,2.5,1.28,199,2,"recruits","chrysurus",120,"Cbranching",0
120,1.7,2.5,1.28,199,2,"recruits","chrysurus",120,"Fbranching",0
120,1.7,2.5,1.28,199,2,"recruits","chrysurus",120,"Mcoral",0
120,1.7,2.5,1.28,199,2,"recruits","chrysurus",120,"Rubble",2.18892921960073
121,1.8,2.5,1.28,200,2,"recruits","chrysurus",121,"Pavement",0.873475061324612
121,1.8,2.5,1.28,200,2,"recruits","chrysurus",121,"Sand",2.26214442013129
121,1.8,2.5,1.28,200,2,"recruits","chrysurus",121,"Algae",0.403040935672515
121,1.8,2.5,1.28,200,2,"recruits","chrysurus",121,"Soft.cor",0.119032815198618
121,1.8,2.5,1.28,200,2,"recruits","chrysurus",121,"Cbranching",0
121,1.8,2.5,1.28,200,2,"recruits","chrysurus",121,"Fbranching",0
121,1.8,2.5,1.28,200,2,"recruits","chrysurus",121,"Mcoral",0
121,1.8,2.5,1.28,200,2,"recruits","chrysurus",121,"Rubble",2.18892921960073
122,2,2,1.233,202,2,"recruits","chrysurus",122,"Pavement",0.958004905968929
122,2,2,1.233,202,2,"recruits","chrysurus",122,"Sand",2.11133479212254
122,2,2,1.233,202,2,"recruits","chrysurus",122,"Algae",0.201520467836257
122,2,2,1.233,202,2,"recruits","chrysurus",122,"Soft.cor",0.178549222797927
122,2,2,1.233,202,2,"recruits","chrysurus",122,"Cbranching",0
122,2,2,1.233,202,2,"recruits","chrysurus",122,"Fbranching",0
122,2,2,1.233,202,2,"recruits","chrysurus",122,"Mcoral",0.467254237288136
122,2,2,1.233,202,2,"recruits","chrysurus",122,"Rubble",1.87622504537205
123,1.7,3.9,1.333,204,2,"recruits","amboinensis",123,"Pavement",0.450825838103025
123,1.7,3.9,1.333,204,2,"recruits","amboinensis",123,"Sand",4.44888402625821
123,1.7,3.9,1.333,204,2,"recruits","amboinensis",123,"Algae",0
123,1.7,3.9,1.333,204,2,"recruits","amboinensis",123,"Soft.cor",0
123,1.7,3.9,1.333,204,2,"recruits","amboinensis",123,"Cbranching",0
123,1.7,3.9,1.333,204,2,"recruits","amboinensis",123,"Fbranching",0
123,1.7,3.9,1.333,204,2,"recruits","amboinensis",123,"Mcoral",0
123,1.7,3.9,1.333,204,2,"recruits","amboinensis",123,"Rubble",1.56352087114338
124,2.2,2.3,1.313,205,2,"recruits","chrysurus",124,"Pavement",0.676238757154538
124,2.2,2.3,1.313,205,2,"recruits","chrysurus",124,"Sand",0.452428884026258
124,2.2,2.3,1.313,205,2,"recruits","chrysurus",124,"Algae",1.4106432748538
124,2.2,2.3,1.313,205,2,"recruits","chrysurus",124,"Soft.cor",1.24984455958549
124,2.2,2.3,1.313,205,2,"recruits","chrysurus",124,"Cbranching",0
124,2.2,2.3,1.313,205,2,"recruits","chrysurus",124,"Fbranching",0.228211920529801
124,2.2,2.3,1.313,205,2,"recruits","chrysurus",124,"Mcoral",0
124,2.2,2.3,1.313,205,2,"recruits","chrysurus",124,"Rubble",2.56417422867514
125,1.4,2.3,1.74,207,2,"recruits","moluccensis",125,"Pavement",0.901651676206051
125,1.4,2.3,1.74,207,2,"recruits","moluccensis",125,"Sand",0.980262582056893
125,1.4,2.3,1.74,207,2,"recruits","moluccensis",125,"Algae",0.403040935672515
125,1.4,2.3,1.74,207,2,"recruits","moluccensis",125,"Soft.cor",1.60694300518135
125,1.4,2.3,1.74,207,2,"recruits","moluccensis",125,"Cbranching",0
125,1.4,2.3,1.74,207,2,"recruits","moluccensis",125,"Fbranching",3.87960264900662
125,1.4,2.3,1.74,207,2,"recruits","moluccensis",125,"Mcoral",0.116813559322034
125,1.4,2.3,1.74,207,2,"recruits","moluccensis",125,"Rubble",0.37524500907441
126,1.6,1.9,3.413,210,2,"recruits","moluccensis",126,"Pavement",0.197236304170074
126,1.6,1.9,3.413,210,2,"recruits","moluccensis",126,"Sand",0.603238512035011
126,1.6,1.9,3.413,210,2,"recruits","moluccensis",126,"Algae",0.403040935672515
126,1.6,1.9,3.413,210,2,"recruits","moluccensis",126,"Soft.cor",3.69001727115717
126,1.6,1.9,3.413,210,2,"recruits","moluccensis",126,"Cbranching",0
126,1.6,1.9,3.413,210,2,"recruits","moluccensis",126,"Fbranching",0.912847682119205
126,1.6,1.9,3.413,210,2,"recruits","moluccensis",126,"Mcoral",0.233627118644068
126,1.6,1.9,3.413,210,2,"recruits","moluccensis",126,"Rubble",0.938112522686025
127,1.7,3.8,1.553,214,3,"recruits","amboinensis",127,"Pavement",0.335767366720517
127,1.7,3.8,1.553,214,3,"recruits","amboinensis",127,"Sand",7.67194630872483
127,1.7,3.8,1.553,214,3,"recruits","amboinensis",127,"Algae",0
127,1.7,3.8,1.553,214,3,"recruits","amboinensis",127,"Soft.cor",0
127,1.7,3.8,1.553,214,3,"recruits","amboinensis",127,"Cbranching",0
127,1.7,3.8,1.553,214,3,"recruits","amboinensis",127,"Fbranching",1.10553191489362
127,1.7,3.8,1.553,214,3,"recruits","amboinensis",127,"Mcoral",0.0981303116147309
127,1.7,3.8,1.553,214,3,"recruits","amboinensis",127,"Rubble",0.693956594323873
128,1.8,3.8,1.553,215,3,"recruits","amboinensis",128,"Pavement",0.335767366720517
128,1.8,3.8,1.553,215,3,"recruits","amboinensis",128,"Sand",7.67194630872483
128,1.8,3.8,1.553,215,3,"recruits","amboinensis",128,"Algae",0
128,1.8,3.8,1.553,215,3,"recruits","amboinensis",128,"Soft.cor",0
128,1.8,3.8,1.553,215,3,"recruits","amboinensis",128,"Cbranching",0
128,1.8,3.8,1.553,215,3,"recruits","amboinensis",128,"Fbranching",1.10553191489362
128,1.8,3.8,1.553,215,3,"recruits","amboinensis",128,"Mcoral",0.0981303116147309
128,1.8,3.8,1.553,215,3,"recruits","amboinensis",128,"Rubble",0.693956594323873
129,1.6,2.6,2.173,216,3,"recruits","moluccensis",129,"Pavement",0.671534733441034
129,1.6,2.6,2.173,216,3,"recruits","moluccensis",129,"Sand",0.23248322147651
129,1.6,2.6,2.173,216,3,"recruits","moluccensis",129,"Algae",0
129,1.6,2.6,2.173,216,3,"recruits","moluccensis",129,"Soft.cor",0.225422993492408
129,1.6,2.6,2.173,216,3,"recruits","moluccensis",129,"Cbranching",0
129,1.6,2.6,2.173,216,3,"recruits","moluccensis",129,"Fbranching",2.82524822695035
129,1.6,2.6,2.173,216,3,"recruits","moluccensis",129,"Mcoral",0.883172804532578
129,1.6,2.6,2.173,216,3,"recruits","moluccensis",129,"Rubble",1.96621035058431
130,1.9,1.4,1.467,224,3,"recruits","chrysurus",130,"Pavement",0.727495961227787
130,1.9,1.4,1.467,224,3,"recruits","chrysurus",130,"Sand",1.74362416107383
130,1.9,1.4,1.467,224,3,"recruits","chrysurus",130,"Algae",0
130,1.9,1.4,1.467,224,3,"recruits","chrysurus",130,"Soft.cor",0
130,1.9,1.4,1.467,224,3,"recruits","chrysurus",130,"Cbranching",0
130,1.9,1.4,1.467,224,3,"recruits","chrysurus",130,"Fbranching",0.245673758865248
130,1.9,1.4,1.467,224,3,"recruits","chrysurus",130,"Mcoral",0.196260623229462
130,1.9,1.4,1.467,224,3,"recruits","chrysurus",130,"Rubble",3.18063439065109
131,1.7,1.7,2.187,228,3,"recruits","amboinensis",131,"Pavement",1.09124394184168
131,1.7,1.7,2.187,228,3,"recruits","amboinensis",131,"Sand",0.92993288590604
131,1.7,1.7,2.187,228,3,"recruits","amboinensis",131,"Algae",0.23248322147651
131,1.7,1.7,2.187,228,3,"recruits","amboinensis",131,"Soft.cor",1.42767895878525
131,1.7,1.7,2.187,228,3,"recruits","amboinensis",131,"Cbranching",0.824761904761905
131,1.7,1.7,2.187,228,3,"recruits","amboinensis",131,"Fbranching",1.84255319148936
131,1.7,1.7,2.187,228,3,"recruits","amboinensis",131,"Mcoral",0.196260623229462
131,1.7,1.7,2.187,228,3,"recruits","amboinensis",131,"Rubble",0.809616026711185
132,1.6,2.7,1.453,235,2,"recruits","amboinensis",132,"Pavement",0.676238757154538
132,1.6,2.7,1.453,235,2,"recruits","amboinensis",132,"Sand",3.8456455142232
132,1.6,2.7,1.453,235,2,"recruits","amboinensis",132,"Algae",0
132,1.6,2.7,1.453,235,2,"recruits","amboinensis",132,"Soft.cor",0.238065630397237
132,1.6,2.7,1.453,235,2,"recruits","amboinensis",132,"Cbranching",0
132,1.6,2.7,1.453,235,2,"recruits","amboinensis",132,"Fbranching",0
132,1.6,2.7,1.453,235,2,"recruits","amboinensis",132,"Mcoral",0.467254237288136
132,1.6,2.7,1.453,235,2,"recruits","amboinensis",132,"Rubble",1.0631941923775
133,1.8,2.5,2.1,236,2,"recruits","chrysurus",133,"Pavement",0.535355682747343
133,1.8,2.5,2.1,236,2,"recruits","chrysurus",133,"Sand",0.82945295404814
133,1.8,2.5,2.1,236,2,"recruits","chrysurus",133,"Algae",1.00760233918129
133,1.8,2.5,2.1,236,2,"recruits","chrysurus",133,"Soft.cor",0.535647668393782
133,1.8,2.5,2.1,236,2,"recruits","chrysurus",133,"Cbranching",0
133,1.8,2.5,2.1,236,2,"recruits","chrysurus",133,"Fbranching",0.912847682119205
133,1.8,2.5,2.1,236,2,"recruits","chrysurus",133,"Mcoral",0
133,1.8,2.5,2.1,236,2,"recruits","chrysurus",133,"Rubble",3.25212341197822
134,2.1,2.4,1.613,237,2,"recruits","chrysurus",134,"Pavement",0.591708912510221
134,2.1,2.4,1.613,237,2,"recruits","chrysurus",134,"Sand",2.41295404814004
134,2.1,2.4,1.613,237,2,"recruits","chrysurus",134,"Algae",1.00760233918129
134,2.1,2.4,1.613,237,2,"recruits","chrysurus",134,"Soft.cor",0.178549222797927
134,2.1,2.4,1.613,237,2,"recruits","chrysurus",134,"Cbranching",5.44105263157895
134,2.1,2.4,1.613,237,2,"recruits","chrysurus",134,"Fbranching",0.456423841059603
134,2.1,2.4,1.613,237,2,"recruits","chrysurus",134,"Mcoral",0
134,2.1,2.4,1.613,237,2,"recruits","chrysurus",134,"Rubble",2.12638838475499
135,1.8,3.2,2.1,238,2,"recruits","amboinensis",135,"Pavement",0.986181520850368
